tag,line,line_type,quire,page,folio,bifolio,section,language,writing_hand,currier_hand,annotations,paragraph,order0,K_topic,topic_id
f68r,2.0,1,I,I,z,1,Astronomical,B,4,2,Other extraneous writing,tsheeor chor sheal opchey oeecthy sheol dokechy otcheoly dchy ykeechy dchyky okeeody rcheodal chokeey cheor oram tcheos otchoky okchol sheeor chodchy qokchdar chor chesy oreed qoeeckhy qockheol qokeol cheoal dcholal kcheoey cheodysain ykeody chykchy,456,6:1,1
f68r,2.0,4,I,I,z,1,Astronomical,B,4,2,Other extraneous writing,okeo okar oky okozy okaesy qokool chio qoiol,457,6:1,1
f68r,2.0,4,I,I,z,1,Astronomical,B,4,2,Other extraneous writing,okoaiin ky oeeeo okeeol cheo ,482,6:2,2
f68r,3.0,4,I,J,z,1,Astronomical,B,4,2,Other extraneous writing,odeed oteedy cheoteey oshchey chokol cheody chedy oteodaiin otchodal sol cheor oteo choteey oeteody opcheody dchedy oteeody dascheedy oteeody qoeeectcg dcheeo okeodly do ls oschaiin cheockhedchy chodal cheoda chol al oteodched okedy qokeey shoky dol daleeed okeoeiiir,483,6:1,1
f68r,3.0,0,I,J,z,1,Astronomical,B,4,2,Other extraneous writing,toees ykeo she qokolchey qokchdy,484,6:1,1
f68r,3.0,0,I,J,z,1,Astronomical,B,4,2,Other extraneous writing,tochedy chocphy qokchdy dyl okald,485,6:1,1
f68r,3.0,0,I,J,z,1,Astronomical,B,4,2,Other extraneous writing,dchy kchy daiir chok ockhydar,486,6:1,1
f68r,3.0,0,I,J,z,1,Astronomical,B,4,2,Other extraneous writing,qokol chdchol qoteey che kechy okchdy,487,6:3,3
f68r,3.0,0,I,J,z,1,Astronomical,B,4,2,Other extraneous writing,dchokchy c'hhy oteos okolshy,488,6:1,1
f68r,3.0,0,I,J,z,1,Astronomical,B,4,2,Other extraneous writing,pchody qokchy dshol dc'y tgolg?,489,6:1,1
f68r,3.0,0,I,J,z,1,Astronomical,B,4,2,Other extraneous writing,keeoty dcheeody,490,6:1,1
f68r,3.0,0,I,J,z,1,Astronomical,B,4,2,Other extraneous writing,dchey qokeey dcheey daiir otchal,491,6:1,1
f68r,3.0,4,I,J,z,1,Astronomical,B,4,2,Other extraneous writing,otcheody chokchy cheol cho keol dolaiin okeol oly,504,6:1,1
f68v,3.0,1,I,L,z,1,Cosmological,B,4,2,Other extraneous writing,tchedy chepchy daiidy shol kcheoly choteol shol chey shodaiin chetshedy otsho qooto seeey sshey kcheol sheey qety sheey otchol chal sheey sheody qokol aiir chor cheoty oty sho chokar sor chor aiiinytey tol cheeetchol sam dcheey qockhhy chydy,505,6:2,2
f68v,3.0,4,I,L,z,1,Cosmological,B,4,2,Other extraneous writing,oky ees choty chedas otchdy ar oekaiin cheo dais qoeeo kaiin okchey ykos yakeg ol ay ykoees yty dy dy chody ol ees oty qotay otoy chey kodar sheody shees oteeoaly oteeosol ol olsey tol cheol okeey choekcheey okchy qokchshy dchol chshek,506,6:1,1
f68v,3.0,0,I,L,z,1,Cosmological,B,4,2,Other extraneous writing,ocheal qoeey keody cheoky okeey chody dy ote?m,507,6:1,1
f68v,3.0,0,I,L,z,1,Cosmological,B,4,2,Other extraneous writing,al chdail schekol okeody,508,6:1,1
f68v,3.0,0,I,L,z,1,Cosmological,B,4,2,Other extraneous writing,okeol cheody qoekeey ocheky eeody okchdy oko okos,509,6:1,1
f68v,3.0,0,I,L,z,1,Cosmological,B,4,2,Other extraneous writing,shoekechy sheky okolchey okolmom ycheeo key qokal okeeg ydaiil ol chek okchyd otodol opcholdg otey dalar otoseysary yshesas ar shy socths chety oteoysorasaly yteody chetey oteeos alamchy otchdychetal adairchdy aiin dchedal ykeeepolypchy choteey dary dair apeeety dy sair aroyser oteeor arany okechdaral otaly okeey chek chekeys shes shokey oteodain sam,510,6:1,1
f68v,3.0,0,I,L,z,1,Cosmological,B,4,2,Other extraneous writing,qokeody okeey chekchy chckhy okal ody chedy,511,6:1,1
f68v,3.0,0,I,L,z,1,Cosmological,B,4,2,Other extraneous writing,ochey chekchy dkeeeg cheekey teokechey saiir,513,6:1,1
f68v,3.0,4,I,L,z,1,Cosmological,B,4,2,Other extraneous writing,okosy okchy choekey okeoeeey ol yko?n otairos orol orkeeey olkeeoly ykeeol,515,6:1,1
f68v,3.0,1,I,L,z,1,Cosmological,B,4,2,Other extraneous writing,roar ykeol darol daly solaiin ckhhy olekeey dy ykeol ctheepoey,518,6:1,1
f68v,2.0,1,I,M,z,1,Astronomical,B,4,2,Other extraneous writing,teeody shcthey psheody shocthy ykeody shdy shot ytchy dchaiin shey dcheedy qokeey shckeey dy sheetey daldy qoeeey shekeey shkeey alchey cthy shteody qoteeody dam okeey sheoy keol ycheety okeody shey qokey chol chekody scheos seekey chodyokeos cheo ar oallchdm,519,6:1,1
f68v,2.0,4,I,M,z,1,Astronomical,B,4,2,Other extraneous writing,okeadaiin ykeeody shsdy shyokeey dalches okos otees oteydy okechoy yteody chetedy chedady eectheey otychdy cpheeo dy otey chkey chey daiir oteeys ockheey dor chy okchy qokeechy chy chokeeey sary,520,6:1,1
f68v,1.0,4,I,N,z,1,Astronomical,B,4,2,Other extraneous writing,shes ol shes chteey sheely shes yeeg shokeolls ees aiir ol cho aiin ykeeykeey chotey shes aiin okeyteey cthody chesokcho teody chockhy okeody cheos chkorchy dy dy shety dair chotedy chey dokeey,533,6:1,1
f68v,1.0,4,I,N,z,1,Astronomical,B,4,2,Other extraneous writing,chear dain dycheckhy oteeos okeor okeeody sho ykeod oteeol okeeos or chos or ocko aiin chol sheo cheoekeey cheodaiir cheekchey chkeody okchy teeos sh cheo eky d?leed aly oteotey otechs opain,534,6:1,1
f69r,1.0,1,J,A,a,1,Cosmological,B,4,2,Other extraneous writing,tcheeos shey opaiin chey shey qokeeyshdy ol ot otal shey okaiin shkechy sheey tey chy cthy cham sheos aiin car choetey okal chy ykar ytchey cheotam ycheoraiin ychey otaiin okchor yty chkal shol,543,6:3,3
f69r,5.0,0,J,A,a,1,Cosmological,B,4,2,Other extraneous writing,oteos chop otaike ar odair chtaly oto archol okeey chey dy dcho char ar ytal air al shy chtairy yt oetear ytey cholam dair ar yteey chdy okair air chytos oly chetar araly dair alody otalam ytcheodytor chodchy chotal okeo sho qotam okeodar oteody ykeeos al dair oky doly chyky okchol qokol daly ykechody otar dary aloly okeeocthy okar ar chey ar cthorary sair chekey sairam okeeo okar ar sol aiir okeytam okeos ar ald docheeo kody dchokey shkchodyal chor al alchy ral sair al okody otedy okody cheody chokeod okeey dkochy cthody dy ed,544,6:1,1
f69r,43.0,4,J,A,a,1,Cosmological,B,4,2,Other extraneous writing,okoeese daiikey oees chear yteey oteeodar chy okeeos alaiin,582,6:1,1
f69v,1.0,4,J,B,a,1,Cosmological,B,4,2,Other extraneous writing,dair cheyky otaza ar chykar okoirsh ar chetody okeeos tey otokeeey okeeody okeey doiir cteeo chey ot okedy chsdy okeod dy choaiin okar okar chol chees yto odair oty oteeo eykeody dchor char,589,6:1,1
f69v,2.0,4,J,B,a,1,Cosmological,B,4,2,Other extraneous writing,ykac chol ykar ykady iokeeor cheey choly ykeeal cheo? oaram ockhy sheey aiin daiial cheody cheal yetey chear dy ykey ch dy chol ykar ol ykeeody chey ody airchy choky ychey chey,590,6:1,1
f69v,3.0,4,J,B,a,1,Cosmological,B,4,2,Other extraneous writing,doair otaldal dair chdy otoar ar chy qoteor cho qotair chda oteeal cheor ar air oteody ytyd dchy otoly okeodal oteoarar cheteese?r dair chey okody,591,6:1,1
f69v,4.0,4,J,B,a,1,Cosmological,B,4,2,Other extraneous writing,okeey okeo dy ochoyk ytory oeesy ytody okody otody okeal okeod oteeys ykeydy okeod saral saiir okolar ykeody sarydy otchy okeey dy okeod okodchy okeody okcheys oar alys,592,6:1,1
f70r,1.0,4,J,D,z,1,Cosmological,B,4,2,Other extraneous writing,???ooooooooolar sasa yfcheodly ytcheos aly otchy yky opar ykchy saikchy dam otair oroldy dchal daim yteody sam okchy daldy ykeal okeody otody ypolol chodal okasd,620,6:1,1
f70r,1.0,4,J,D,z,1,Cosmological,B,4,2,Other extraneous writing,oteody choekeeos alair dy okeey dasy otarsheod okchody oteos okes okeys ey okchol sairody chopcheopchy chol air shekchy choteody oteeshs opcheody choky chody chotey sheal ar ykeody chedaiin chotar soly,621,6:1,1
f70r,1.0,4,J,D,z,1,Cosmological,B,4,2,Other extraneous writing,okeodar chy oteody tochady okchody ytar ytory okeol choly yk okchedy chkal ofchon qokal opolaiin okeos oty cheokeey cheo al oteeoky chety chodalar okal chear aly oteos ar al okolair dy,622,6:1,1
f70r,1.0,4,J,D,z,1,Cosmological,B,4,2,Other extraneous writing,tshey ol ched ar oteos cheor alal otar ar oteodchey keody oteos al oteeed,632,6:1,1
f70r,2.0,1,J,E,z,1,Cosmological,B,4,2,Other extraneous writing,otchey sheol chkey shep al ar chly sheteal aram dair cheey cheotey dshy dam chchet al ykec'y ykeeo ald shey cthy shekey qokal aiir oteog okeey shoaiin ckhhey otal shshy tal dam tal cheeog chcthy qotal ddlar chal ytar ar al yol al aloees ytaiir otaldal she tal qokal cholckhhy dy ytals alal dalam cthol oparam dolshol shol shol shocthhy dalal shokal chol kshody tol cheey okal chotal qokal chol chotals qokal shkal shy qokal chdy qotal che key okechy chdy cham okaiin chcthhy or ary,639,6:3,3
f70r,2.0,4,J,E,z,1,Cosmological,B,4,2,Other extraneous writing,air shedy chokal choikhy shokeey choky chol dy okeeal teedy dgr dair aiin okees okeear ar alekeey ar kam oteoodalry chekeoar chokey dcheoky otai doithy dair otchetchar okear okeeo lal kchg okar ar,640,6:1,1
f70r,2.0,4,J,E,z,1,Cosmological,B,4,2,Other extraneous writing,otar ar chedal oaral aldaiin ykeeedaiis sheo chol ykees aiir dl cheey skeeod oteeodar aiin aral daiir sheedal sheodaiin choar chol choteoly cho chotey choeky chedy choteosam oteodar ockhh,641,6:1,1
f70r,2.0,4,J,E,z,1,Cosmological,B,4,2,Other extraneous writing,oches air chese ctheey sheeody shopcho yteody ykaldy oteeos aiin shey shee farar aim cheoteeodal sho choetchaldy aiir otesar dalol chtam opaiir chokeo oteedy oteeo chotal al dl,642,6:1,1
f70r,2.0,4,J,E,z,1,Cosmological,B,4,2,Other extraneous writing,otoy ar arodchedy cheocphey oteeos ees cheal sheeey okeedaly cheeoekey ykeedcr al air oteody oteody aiir ody cheeos chey otoeeseor air chedy okodar al sho chotol dy,643,6:1,1
f70r,2.0,4,J,E,z,1,Cosmological,B,4,2,Other extraneous writing,oteesy ol chy oteo ol choky otchosha,644,6:1,1
f70v,2.0,4,J,G,z,1,Zodiac,B,4,2,Month name,okcheo otey tchy otsheo oteotey shey shecth opcheoldair dateey ody choteey choeteedy oteoteotsho yteos alain sheodaly cho aiin cholkal chokear oteody cholaiin oteeoal al sheeos chol dy otees cho olar otoaiin oteeody sos todaiin chokain otalal oteeam,645,6:1,1
f70v,2.0,4,J,G,z,1,Zodiac,B,4,2,Month name,otalalg ykary otar? oty oky ody oty ar okala otody otald otaldar okody opysam chckhhy otaly otal arar otaldy okeoly okydy okees otar otar al otalar otalam dolaram okaram oteosal salols okaldal ykolaiin otolal otalchy tar dy opchey otakaizan okalal otaly oalcheg otchodals okolshy otshshdy otal ypsharal okoly otalaiin oteo alals araly oteoeey otal okealar otear araydy,646,6:1,1
f70v,2.0,4,J,G,z,1,Zodiac,B,4,2,Month name,daiiamdy otar aral otair chedaiin dair shchey chalaly oteody chotol chedy oteotey oteeeor ar alody daiir oteedar teey dalal cheoltey oteedy sheeteey ?okeeol ykeeos shey ykair arar alos,665,6:1,1
f70v,2.0,4,J,G,z,1,Zodiac,B,4,2,Month name,otal daly oteoal aildy otaiin ar shal qoteeal ar al otaiin al teodaiin oteeo cthey oteeos oteos aiin daim,676,6:1,1
f70v,1.0,4,J,H,z,1,Zodiac,B,4,2,Month name,dalalody oteoshey okoksheo shokey raiin ochy air cheody cheey oteo chy daiir chcthy dlal oteodaiin ykeody oteody sheo oteedy chetalchs zar shoteeody okeeo cheody okchoteees oteeody cheokeo otaiin shes to ar oly daly sheal,678,6:1,1
f70v,1.0,4,J,H,z,1,Zodiac,B,4,2,Month name,otodal cheokeeo okeodal shol olaiin saiin sheo qokeeol otchykey chekeal oteosaiin chekey okeolol chees o?eey opotey al otecheo,689,6:1,1
f71r,1.0,4,K,A,a,1,Zodiac,B,4,2,Month name,olkeeody okody okeeedy oky chy okeodar okeoky oteody oto oteeyar yko oar aiin oekeeey okeo keo keody okeodar chy aiin otokeoar or ar al al shckhy oteeeodar oteody aiin shoekey solalald cheeokeeo choeky choly,695,6:1,1
f71r,2.0,4,K,A,a,1,Zodiac,B,4,2,Month name,oteos arar okldam oteoaldy oteolar okeoaly otaleky otalsar cheary oteotey rary otalaly otolchdy otoloaram oteeol otolchd otaldar,696,6:1,1
f71r,12.0,4,K,A,a,1,Zodiac,B,4,2,Month name,oteody oteos ockhhy oteeschey lsheotey okalody shs shey otechar chekal okody eeedy oteodal eeokol lkchol okeeees ykees al okeey otey oteo shaly,706,6:1,1
f71r,18.0,4,K,A,a,1,Zodiac,B,4,2,Month name,oteeol otal chs char chotshy okeeody chekea' okeol,712,6:1,1
f71v,1.0,4,K,B,a,1,Zodiac,B,4,2,Month name,osheo parar oteeodaiin she ateey oteokeey al teey dy otchy sheeo ochey ?chey otcheodal sheealody cheol otar okam oteodar chpchy cpar al aiin oteoshar okeodaly teeey keor or arol cheols okaikaly,713,6:1,1
f71v,2.0,4,K,B,a,1,Zodiac,B,4,2,Month name,char arom chfaly okolar otchody alcphy otaiin okaraiin otar ar aly opalar dan opalor ar ofaifom otalody otalaiin otar shar sholshdy,714,6:3,3
f71v,12.0,4,K,B,a,1,Zodiac,B,4,2,Month name,chal oteeos al sheky okalar ar okeo oty oto kaiin chey tal otchr chtos cheor shepchol sheo shopcho ar aly okeo cheey otal al shldy otaly sheeor,724,6:1,1
f71v,18.0,4,K,B,a,1,Zodiac,B,4,2,Month name,okeey okeosar otaiin chkeeal okal cheekaiin okaiin okchor kal,730,6:3,3
f72r,1.0,4,K,D,z,1,Zodiac,B,4,2,Month name,oteeo cthey chlol cheol olcheor al chedal oteedy okeodaly chol chokeol cheo?ky okaiir okeedy sheoltey cheor aiin ydal okochey sho okalshey shol chalaiin chekeol kol otos ar aiin otam otam chotam okeo ar adal okeeas aiin okaiin,731,6:1,1
f72r,1.0,4,K,D,z,1,Zodiac,B,4,2,Month name,oshodady chdaiirdainy oaiin ar ary okalam ytalshdy char alif otaraldy otaiin otain otalef ys ainam ochol sharam ofaralar otchoshy otchdal okeey ary otainy ofchdamy oklairdy okaram okairy okealar otaraldy okalar okal okaly okal okeey ary oteeary otair dy okaircham okeal otarcr okaly orary okyd otolam otal ralal okam otalshy okaldy chosar otam ainaly okarcham olkalaiin olalsy oraiinam osarsheeeo otoaiin opoiiinoin al ypaiin alaly oeeodaiin ofsholdy opoeey okaiin ykolairol oralkam ytairal oeeesaiin ory ochey fydy of??? eeesaly ykaraiin airal okalar orara olaiin olaikhy olfsheoral opalal yfary oraiiral ytoar shar octho aral oletal,732,6:3,3
f72r,1.0,4,K,D,z,1,Zodiac,B,4,2,Month name,oteodar ytey otey shetey chokshor okalal otaiin sheolaiin otaiin chetey cheolor oteo teeody otar chokaiin okaiin al alo cheedy otear ar chokal otar al qokar,742,6:1,1
f72r,1.0,4,K,D,z,1,Zodiac,B,4,2,Month name,okeeols aroly okees alaiin okeor chol oteos aiin chal otaiin atchor chckhy,748,6:1,1
f72r,2.0,4,K,E,z,1,Zodiac,B,4,2,Month name,oteos aiin okeo okeey cheo keodal chol okeol olckhhy oteeykeey tey okalaiin okalchal chey al otar al chotaiin otchey qoeeeo ckhal chekaiin otaiin chy aiin al chho chekaiin okedal qokeodal saiin otois otees,754,6:1,1
f72r,2.0,4,K,E,z,1,Zodiac,B,4,2,Month name,tey teodal chokaly ol cheol ol aiin oteo shokal otey otaiin otaly okaly dalchdy ch'eteeey okal shey qoteeody sheycthy chotal chas otoees aiin,770,6:1,1
f72r,2.0,4,K,E,z,1,Zodiac,B,4,2,Month name,otoar air aloy okaiin otees chs chchs ar aly taly otchey okaiin olaiin y,780,6:1,1
f72r,3.0,4,K,F,z,1,Zodiac,B,4,2,Month name,okeey chekoy oteo chedaiin okeeol cheeor chocthar ar oteody oteedy okeolaiin okarar ??? ???teo sheol al alaiiin okeos alaiin okor keodar okee ar aiin chekackhy chokees oteedy chekar okar choly okeeey cheey okeody chealdy shocthy choteey sheoly oheol sheey chorain,781,6:1,1
f72r,3.0,4,K,F,z,1,Zodiac,B,4,2,Month name,otochedy otey koey sheedy oteodar ykeolol air oteos cheo aiin ykeeoly otaiin shear oiiin oral tealy cheokeor oteody ockes otees chteos doteey sosor shol cheeg okeody ch'eol shey sheysy shoteey cheor yoeteey okeeol chy okeeo ykoly,794,6:1,1
f72r,3.0,4,K,F,z,1,Zodiac,B,4,2,Month name,arary eeer cheshees opcholalaiin oteeor sheal okaipchy oteees ar olaiin otedar olol choty sheshdy chedy chedy dy shes eedy sheol shy ckhol,806,6:1,1
f72r,3.0,4,K,F,z,1,Zodiac,B,4,2,Month name,okeos aiin olaiin oraiin octheolarl okeeody oteos aiin koly,814,6:1,1
f72v,3.0,4,K,H,z,1,Zodiac,B,4,2,Month name,soees otchs otedar oteody oteodal oteos oteokchd? oteody sheokeey sheody shedykeal ckhodys okoleeolar okeey shedy otey sho shol teody okolshey ykeed?y okechdy olaiin shokeedy chol choepchey teey teody okechedy otechol cheor cheey oyteeedar ??? shecthy otycheedy oteeoly chokary,815,6:1,1
f72v,3.0,4,K,H,z,1,Zodiac,B,4,2,Month name,ocham orchey okam otcheody okyeeshy c'yofaiin okaly otoly ofalals sheeos ocfhhy chepy deeal chealpy okeeol okaly okaldy okeolyd choleey oky chcthhy laly oeedy odairan okary oeesaiin oteesed opal otaly otaly yty oeedey oeeodaiin okeoram air aim oshesy okeary cheoetey cheoldy sheoeky oteodar ofchdysd oteoyd yteody okeody okeoldy ykeeor opaiinam cheoldy okaiin ockhol oeedy opalg okeeom olkar oeedaly cheosy ofcheay yteedy onaiin okeorar oeeoty octhy oteoly okeoly oeees ocfh'hy oees okeeoly odal aiinod od?dy oteod yteod ok?ody okal ytaly oeeeos oteofy cheoepy ykeedy oeeoly okydy okeey oiiny oeey okedy ypaim okalair oeeody okeol,816,6:3,3
f72v,3.0,4,K,H,z,1,Zodiac,B,4,2,Month name,ototeey chlyiintee or oteeody cheokey okeoekol oteor aiin yoleeedy okeos alyshy okeey okeeey okeedaly cholainy okedy chees okeeol chey otey oldy chdy del okeeoloky oty aiin chas okea???,834,6:1,1
f72v,3.0,4,K,H,z,1,Zodiac,B,4,2,Month name,okesees ar chkeeol okeolaiin chalal ykeeodarar oleeody shedy solar aldy oteor cheor,847,6:1,1
f72v,2.0,4,K,I,z,1,Zodiac,B,4,2,Month name,otos chs oty oteos oty chotey dchy chopchy otychal ctheo shey tchol choraiin chekaiphy oteeos aly okeedy cheockhy ar?k?aly che?? okedl okedy sheos okeeor cheey okeey teey cheeey okeolol sheeoeky oekeeo aiin olalkain okolsaiin,848,6:1,1
f72v,2.0,4,K,I,z,1,Zodiac,B,4,2,Month name,oteesody otey oteeos sheoty yteeg dchsaiin shol okeees air shey qokeodal oteotey oteoldy oteal chedy chotalal okal cheol aiin cheokealy sardy chekar alteol oltar ar,867,6:1,1
f72v,2.0,4,K,I,z,1,Zodiac,B,4,2,Month name,otaiin otshedy chokeedy otes al al ar chetolain sheodaly sheokey okealy rary,880,6:1,1
f72v,1.0,4,K,J,z,1,Zodiac,B,4,2,Month name,oteos alar otar air chpaly oteody okchesal otear alshey oleealy sh?tey oteos alal dals alchol ytolaiin ydaiin chotar tal oto shoty otey okchedaly chdar ar otedy otorar shedy opsheytey opairaly choshydy otar cheedy otaraiin cheeky okolar ychey otechety,881,6:1,1
f72v,1.0,4,K,J,z,1,Zodiac,B,4,2,Month name,otar ar topar oteolaiin ofaral otshedy ofalar alshdy chpar aiin okaly oka? yaly opcheolfy opar cheockey otolopaiin shaldy chepchy otey tean,902,6:3,3
f72v,1.0,4,K,J,z,1,Zodiac,B,4,2,Month name,otalal dalal ykeols oteo aiin yotoam saiin oteeos,913,6:1,1
f73r,1.0,4,L,A,a,1,Zodiac,B,4,2,Month name,otaly chockhy otedy yteeody otaly okeody oteedyl ykeedy okeey okeedy ykeeory oteeosy shekal oteedyy okedal chdy dalshey opaiin okeos otey okary okeeody oyteedy oky chefy otal chek ar kar okeeos,914,6:1,1
f73r,5.0,4,L,A,a,1,Zodiac,B,4,2,Month name,ypolcheey salchedal chepchey daraly oteos air ar oteosdal chotoey soteees alshey ohes al chees cheoly jeiii? choteey cheteey cheteeeos aiin chetchody chedar ar cheteey otecos ar airalor shetee yteey cheody ykeydam oteos alar alcheky,918,6:1,1
f73r,22.0,4,L,A,a,1,Zodiac,B,4,2,Month name,al opaiin olalaiin air chopchedy chdar oram otareees olteey okees otar chey oteas ochor oparchey qocheey cheey cheesy,935,6:1,1
f73r,33.0,4,L,A,a,1,Zodiac,B,4,2,Month name,osaiin chedain chedaly okechs chepcheesaly oteodal,946,6:1,1
f73v,1.0,4,L,B,a,1,Zodiac,B,4,2,Month name,oteody oteedy eeeody okeody sheol odees eery okeor ofals ykeody oteody ypaiin yfaiin ofcheesy oraiiny ykeeody okeos ykeear qokeoly otedy eeed oky oia? okal ykey ykeee okeod ykey ypal,947,6:1,1
f73v,5.0,4,L,B,a,1,Zodiac,B,4,2,Month name,otoar ykeody okodeey qopchey opaiin qoteedy dpy otedy shedy qokeody cheor al okegal oteody shedy otesalod air chy ykeesaly keoly dys opchey dy toly chfaikchy ytedar eeey qokeey oty yteedy choldy qokalaiin ykaipy orary,951,6:1,1
f73v,22.0,4,L,B,a,1,Zodiac,B,4,2,Month name,oteotos alshy oteolain chokeedam otody qoty shedy chdy tchol oteody cheytey choty dy okecholy otey chodaiin chey okeedy saly ar daly,968,6:1,1
